Year,State,State ANSI,Data Item,Value
2004,WASHINGTON,53,"HONEY - PRODUCTION, MEASURED IN LB",3528000
2004,WASHINGTON,53,"HONEY - PRODUCTION, MEASURED IN LB / COLONY",63
2004,WEST VIRGINIA,54,"HONEY - PRODUCTION, MEASURED IN $",698000
2004,WEST VIRGINIA,54,"HONEY - PRODUCTION, MEASURED IN LB",495000
2004,WEST VIRGINIA,54,"HONEY - PRODUCTION, MEASURED IN LB / COLONY",55
2004,WISCONSIN,55,"HONEY - PRODUCTION, MEASURED IN $",6959000
2004,WISCONSIN,55,"HONEY - PRODUCTION, MEASURED IN LB",5848000
2004,WISCONSIN,55,"HONEY - PRODUCTION, MEASURED IN LB / COLONY",86
2004,WYOMING,56,"HONEY - PRODUCTION, MEASURED IN $",3218000
2004,WYOMING,56,"HONEY - PRODUCTION, MEASURED IN LB",2925000
2004,WYOMING,56,"HONEY - PRODUCTION, MEASURED IN LB / COLONY",75
2003,ALABAMA,1,"HONEY - PRODUCTION, MEASURED IN $",1322000
2003,ALABAMA,1,"HONEY - PRODUCTION, MEASURED IN LB",1066000
2003,ALABAMA,1,"HONEY - PRODUCTION, MEASURED IN LB / COLONY",82
2003,ARIZONA,4,"HONEY - PRODUCTION, MEASURED IN $",3377000
2003,ARIZONA,4,"HONEY - PRODUCTION, MEASURED IN LB",2520000
2003,ARIZONA,4,"HONEY - PRODUCTION, MEASURED IN LB / COLONY",72
2003,ARKANSAS,5,"HONEY - PRODUCTION, MEASURED IN $",3780000
2003,ARKANSAS,5,"HONEY - PRODUCTION, MEASURED IN LB",3000000
2003,ARKANSAS,5,"HONEY - PRODUCTION, MEASURED IN LB / COLONY",75
2003,CALIFORNIA,6,"HONEY - PRODUCTION, MEASURED IN $",44702000
2003,CALIFORNIA,6,"HONEY - PRODUCTION, MEASURED IN LB",32160000
2003,CALIFORNIA,6,"HONEY - PRODUCTION, MEASURED IN LB / COLONY",67
2003,COLORADO,8,"HONEY - PRODUCTION, MEASURED IN $",2890000
2003,COLORADO,8,"HONEY - PRODUCTION, MEASURED IN LB",2064000
2003,COLORADO,8,"HONEY - PRODUCTION, MEASURED IN LB / COLONY",86
2003,FLORIDA,12,"HONEY - PRODUCTION, MEASURED IN $",19681000
2003,FLORIDA,12,"HONEY - PRODUCTION, MEASURED IN LB",14910000
2003,FLORIDA,12,"HONEY - PRODUCTION, MEASURED IN LB / COLONY",71
2003,GEORGIA,13,"HONEY - PRODUCTION, MEASURED IN $",4326000
2003,GEORGIA,13,"HONEY - PRODUCTION, MEASURED IN LB",3380000
2003,GEORGIA,13,"HONEY - PRODUCTION, MEASURED IN LB / COLONY",65
2003,HAWAII,15,"HONEY - PRODUCTION, MEASURED IN $",1157000
2003,HAWAII,15,"HONEY - PRODUCTION, MEASURED IN LB",798000
2003,HAWAII,15,"HONEY - PRODUCTION, MEASURED IN LB / COLONY",114
2003,IDAHO,16,"HONEY - PRODUCTION, MEASURED IN $",6118000
2003,IDAHO,16,"HONEY - PRODUCTION, MEASURED IN LB",4600000
2003,IDAHO,16,"HONEY - PRODUCTION, MEASURED IN LB / COLONY",46
2003,ILLINOIS,17,"HONEY - PRODUCTION, MEASURED IN $",769000
2003,ILLINOIS,17,"HONEY - PRODUCTION, MEASURED IN LB",420000
2003,ILLINOIS,17,"HONEY - PRODUCTION, MEASURED IN LB / COLONY",60
2003,INDIANA,18,"HONEY - PRODUCTION, MEASURED IN $",465000
2003,INDIANA,18,"HONEY - PRODUCTION, MEASURED IN LB",280000
2003,INDIANA,18,"HONEY - PRODUCTION, MEASURED IN LB / COLONY",56
2003,IOWA,19,"HONEY - PRODUCTION, MEASURED IN $",2681000
2003,IOWA,19,"HONEY - PRODUCTION, MEASURED IN LB",1888000
2003,IOWA,19,"HONEY - PRODUCTION, MEASURED IN LB / COLONY",59
2003,KANSAS,20,"HONEY - PRODUCTION, MEASURED IN $",1286000
2003,KANSAS,20,"HONEY - PRODUCTION, MEASURED IN LB",912000
2003,KANSAS,20,"HONEY - PRODUCTION, MEASURED IN LB / COLONY",57
2003,KENTUCKY,21,"HONEY - PRODUCTION, MEASURED IN $",401000
2003,KENTUCKY,21,"HONEY - PRODUCTION, MEASURED IN LB",240000
2003,KENTUCKY,21,"HONEY - PRODUCTION, MEASURED IN LB / COLONY",48
2003,LOUISIANA,22,"HONEY - PRODUCTION, MEASURED IN $",3794000
2003,LOUISIANA,22,"HONEY - PRODUCTION, MEASURED IN LB",3060000
2003,LOUISIANA,22,"HONEY - PRODUCTION, MEASURED IN LB / COLONY",90
2003,MAINE,23,"HONEY - PRODUCTION, MEASURED IN $",372000
2003,MAINE,23,"HONEY - PRODUCTION, MEASURED IN LB",264000
2003,MAINE,23,"HONEY - PRODUCTION, MEASURED IN LB / COLONY",33
2003,MARYLAND,24,"HONEY - PRODUCTION, MEASURED IN $",162000
2003,MARYLAND,24,"HONEY - PRODUCTION, MEASURED IN LB",84000
2003,MARYLAND,24,"HONEY - PRODUCTION, MEASURED IN LB / COLONY",42
2003,MICHIGAN,26,"HONEY - PRODUCTION, MEASURED IN $",6782000
2003,MICHIGAN,26,"HONEY - PRODUCTION, MEASURED IN LB",4810000
2003,MICHIGAN,26,"HONEY - PRODUCTION, MEASURED IN LB / COLONY",74
2003,MINNESOTA,27,"HONEY - PRODUCTION, MEASURED IN $",14342000
2003,MINNESOTA,27,"HONEY - PRODUCTION, MEASURED IN LB",9960000
2003,MINNESOTA,27,"HONEY - PRODUCTION, MEASURED IN LB / COLONY",83
2003,MISSISSIPPI,28,"HONEY - PRODUCTION, MEASURED IN $",1869000
2003,MISSISSIPPI,28,"HONEY - PRODUCTION, MEASURED IN LB",1449000
2003,MISSISSIPPI,28,"HONEY - PRODUCTION, MEASURED IN LB / COLONY",69
2003,MISSOURI,29,"HONEY - PRODUCTION, MEASURED IN $",1270000
2003,MISSOURI,29,"HONEY - PRODUCTION, MEASURED IN LB",901000
2003,MISSOURI,29,"HONEY - PRODUCTION, MEASURED IN LB / COLONY",53
2003,MONTANA,30,"HONEY - PRODUCTION, MEASURED IN $",13781000
2003,MONTANA,30,"HONEY - PRODUCTION, MEASURED IN LB",9570000
2003,MONTANA,30,"HONEY - PRODUCTION, MEASURED IN LB / COLONY",66
2003,NEBRASKA,31,"HONEY - PRODUCTION, MEASURED IN $",4595000
2003,NEBRASKA,31,"HONEY - PRODUCTION, MEASURED IN LB",3330000
2003,NEBRASKA,31,"HONEY - PRODUCTION, MEASURED IN LB / COLONY",74
2003,NEVADA,32,"HONEY - PRODUCTION, MEASURED IN $",783000
2003,NEVADA,32,"HONEY - PRODUCTION, MEASURED IN LB",384000
2003,NEVADA,32,"HONEY - PRODUCTION, MEASURED IN LB / COLONY",64
2003,NEW JERSEY,34,"HONEY - PRODUCTION, MEASURED IN $",304000
2003,NEW JERSEY,34,"HONEY - PRODUCTION, MEASURED IN LB",190000
2003,NEW JERSEY,34,"HONEY - PRODUCTION, MEASURED IN LB / COLONY",19
2003,NEW MEXICO,35,"HONEY - PRODUCTION, MEASURED IN $",295000
2003,NEW MEXICO,35,"HONEY - PRODUCTION, MEASURED IN LB",246000
2003,NEW MEXICO,35,"HONEY - PRODUCTION, MEASURED IN LB / COLONY",41
2003,NEW YORK,36,"HONEY - PRODUCTION, MEASURED IN $",6561000
2003,NEW YORK,36,"HONEY - PRODUCTION, MEASURED IN LB",4824000
2003,NEW YORK,36,"HONEY - PRODUCTION, MEASURED IN LB / COLONY",72
2003,NORTH CAROLINA,37,"HONEY - PRODUCTION, MEASURED IN $",845000
2003,NORTH CAROLINA,37,"HONEY - PRODUCTION, MEASURED IN LB",440000
2003,NORTH CAROLINA,37,"HONEY - PRODUCTION, MEASURED IN LB / COLONY",44
2003,NORTH DAKOTA,38,"HONEY - PRODUCTION, MEASURED IN $",40229000
2003,NORTH DAKOTA,38,"HONEY - PRODUCTION, MEASURED IN LB",29580000
2003,NORTH DAKOTA,38,"HONEY - PRODUCTION, MEASURED IN LB / COLONY",87
2003,OHIO,39,"HONEY - PRODUCTION, MEASURED IN $",1050000
2003,OHIO,39,"HONEY - PRODUCTION, MEASURED IN LB",750000
2003,OHIO,39,"HONEY - PRODUCTION, MEASURED IN LB / COLONY",50
2003,OKLAHOMA,40,"HONEY - PRODUCTION, MEASURED IN $",259000
2003,OKLAHOMA,40,"HONEY - PRODUCTION, MEASURED IN LB",141000
2003,OKLAHOMA,40,"HONEY - PRODUCTION, MEASURED IN LB / COLONY",47
2003,OREGON,41,"HONEY - PRODUCTION, MEASURED IN $",2720000
2003,OREGON,41,"HONEY - PRODUCTION, MEASURED IN LB",2142000
2003,OREGON,41,"HONEY - PRODUCTION, MEASURED IN LB / COLONY",51
2003,OTHER STATES,,"HONEY - PRODUCTION, MEASURED IN $",1017000
2003,OTHER STATES,,"HONEY - PRODUCTION, MEASURED IN LB",352000
2003,OTHER STATES,,"HONEY - PRODUCTION, MEASURED IN LB / COLONY",44
2003,PENNSYLVANIA,42,"HONEY - PRODUCTION, MEASURED IN $",1944000
2003,PENNSYLVANIA,42,"HONEY - PRODUCTION, MEASURED IN LB",1350000
2003,PENNSYLVANIA,42,"HONEY - PRODUCTION, MEASURED IN LB / COLONY",50
2003,SOUTH CAROLINA,45,"HONEY - PRODUCTION, MEASURED IN $",529000
2003,SOUTH CAROLINA,45,"HONEY - PRODUCTION, MEASURED IN LB",280000
2003,SOUTH CAROLINA,45,"HONEY - PRODUCTION, MEASURED IN LB / COLONY",70
2003,SOUTH DAKOTA,46,"HONEY - PRODUCTION, MEASURED IN $",21522000
2003,SOUTH DAKOTA,46,"HONEY - PRODUCTION, MEASURED IN LB",15050000
2003,SOUTH DAKOTA,46,"HONEY - PRODUCTION, MEASURED IN LB / COLONY",70
2003,TENNESSEE,47,"HONEY - PRODUCTION, MEASURED IN $",365000
2003,TENNESSEE,47,"HONEY - PRODUCTION, MEASURED IN LB",240000
2003,TENNESSEE,47,"HONEY - PRODUCTION, MEASURED IN LB / COLONY",40
2003,TEXAS,48,"HONEY - PRODUCTION, MEASURED IN $",13132000
2003,TEXAS,48,"HONEY - PRODUCTION, MEASURED IN LB",9380000
2003,TEXAS,48,"HONEY - PRODUCTION, MEASURED IN LB / COLONY",67
2003,UTAH,49,"HONEY - PRODUCTION, MEASURED IN $",1824000
2003,UTAH,49,"HONEY - PRODUCTION, MEASURED IN LB",1425000
2003,UTAH,49,"HONEY - PRODUCTION, MEASURED IN LB / COLONY",57
2003,VERMONT,50,"HONEY - PRODUCTION, MEASURED IN $",1139000
2003,VERMONT,50,"HONEY - PRODUCTION, MEASURED IN LB",581000
2003,VERMONT,50,"HONEY - PRODUCTION, MEASURED IN LB / COLONY",83
2003,VIRGINIA,51,"HONEY - PRODUCTION, MEASURED IN $",373000
2003,VIRGINIA,51,"HONEY - PRODUCTION, MEASURED IN LB",222000
2003,VIRGINIA,51,"HONEY - PRODUCTION, MEASURED IN LB / COLONY",37
2003,WASHINGTON,53,"HONEY - PRODUCTION, MEASURED IN $",4742000
2003,WASHINGTON,53,"HONEY - PRODUCTION, MEASURED IN LB",3248000
2003,WASHINGTON,53,"HONEY - PRODUCTION, MEASURED IN LB / COLONY",56
2003,WEST VIRGINIA,54,"HONEY - PRODUCTION, MEASURED IN $",711000
2003,WEST VIRGINIA,54,"HONEY - PRODUCTION, MEASURED IN LB",376000
2003,WEST VIRGINIA,54,"HONEY - PRODUCTION, MEASURED IN LB / COLONY",47
2003,WISCONSIN,55,"HONEY - PRODUCTION, MEASURED IN $",8376000
2003,WISCONSIN,55,"HONEY - PRODUCTION, MEASURED IN LB",5698000
2003,WISCONSIN,55,"HONEY - PRODUCTION, MEASURED IN LB / COLONY",77
2003,WYOMING,56,"HONEY - PRODUCTION, MEASURED IN $",4454000
2003,WYOMING,56,"HONEY - PRODUCTION, MEASURED IN LB",3159000
2003,WYOMING,56,"HONEY - PRODUCTION, MEASURED IN LB / COLONY",81
2002,ALABAMA,1,"HONEY - PRODUCTION, MEASURED IN $",1218000
2002,ALABAMA,1,"HONEY - PRODUCTION, MEASURED IN LB",1032000
2002,ALABAMA,1,"HONEY - PRODUCTION, MEASURED IN LB / COLONY",86
2002,ARIZONA,4,"HONEY - PRODUCTION, MEASURED IN $",2586000
2002,ARIZONA,4,"HONEY - PRODUCTION, MEASURED IN LB",2394000
2002,ARIZONA,4,"HONEY - PRODUCTION, MEASURED IN LB / COLONY",63
2002,ARKANSAS,5,"HONEY - PRODUCTION, MEASURED IN $",4990000
2002,ARKANSAS,5,"HONEY - PRODUCTION, MEASURED IN LB",3960000
2002,ARKANSAS,5,"HONEY - PRODUCTION, MEASURED IN LB / COLONY",88
2002,CALIFORNIA,6,"HONEY - PRODUCTION, MEASURED IN $",31020000
2002,CALIFORNIA,6,"HONEY - PRODUCTION, MEASURED IN LB",23500000
2002,CALIFORNIA,6,"HONEY - PRODUCTION, MEASURED IN LB / COLONY",50
2002,COLORADO,8,"HONEY - PRODUCTION, MEASURED IN $",1858000
2002,COLORADO,8,"HONEY - PRODUCTION, MEASURED IN LB",1440000
2002,COLORADO,8,"HONEY - PRODUCTION, MEASURED IN LB / COLONY",60
2002,FLORIDA,12,"HONEY - PRODUCTION, MEASURED IN $",23324000
2002,FLORIDA,12,"HONEY - PRODUCTION, MEASURED IN LB",20460000
2002,FLORIDA,12,"HONEY - PRODUCTION, MEASURED IN LB / COLONY",93
2002,GEORGIA,13,"HONEY - PRODUCTION, MEASURED IN $",2938000
2002,GEORGIA,13,"HONEY - PRODUCTION, MEASURED IN LB",2600000
2002,GEORGIA,13,"HONEY - PRODUCTION, MEASURED IN LB / COLONY",52
2002,HAWAII,15,"HONEY - PRODUCTION, MEASURED IN $",1057000
2002,HAWAII,15,"HONEY - PRODUCTION, MEASURED IN LB",952000
2002,HAWAII,15,"HONEY - PRODUCTION, MEASURED IN LB / COLONY",136
2002,IDAHO,16,"HONEY - PRODUCTION, MEASURED IN $",7809000
2002,IDAHO,16,"HONEY - PRODUCTION, MEASURED IN LB",5700000
2002,IDAHO,16,"HONEY - PRODUCTION, MEASURED IN LB / COLONY",57
2002,ILLINOIS,17,"HONEY - PRODUCTION, MEASURED IN $",1058000
2002,ILLINOIS,17,"HONEY - PRODUCTION, MEASURED IN LB",720000
2002,ILLINOIS,17,"HONEY - PRODUCTION, MEASURED IN LB / COLONY",80
2002,INDIANA,18,"HONEY - PRODUCTION, MEASURED IN $",590000
2002,INDIANA,18,"HONEY - PRODUCTION, MEASURED IN LB",496000
2002,INDIANA,18,"HONEY - PRODUCTION, MEASURED IN LB / COLONY",62
2002,IOWA,19,"HONEY - PRODUCTION, MEASURED IN $",3303000
2002,IOWA,19,"HONEY - PRODUCTION, MEASURED IN LB",2310000
2002,IOWA,19,"HONEY - PRODUCTION, MEASURED IN LB / COLONY",70
2002,KANSAS,20,"HONEY - PRODUCTION, MEASURED IN $",1326000
2002,KANSAS,20,"HONEY - PRODUCTION, MEASURED IN LB",884000
2002,KANSAS,20,"HONEY - PRODUCTION, MEASURED IN LB / COLONY",52
2002,KENTUCKY,21,"HONEY - PRODUCTION, MEASURED IN $",440000
2002,KENTUCKY,21,"HONEY - PRODUCTION, MEASURED IN LB",270000
2002,KENTUCKY,21,"HONEY - PRODUCTION, MEASURED IN LB / COLONY",54
2002,LOUISIANA,22,"HONEY - PRODUCTION, MEASURED IN $",5034000
2002,LOUISIANA,22,"HONEY - PRODUCTION, MEASURED IN LB",4340000
2002,LOUISIANA,22,"HONEY - PRODUCTION, MEASURED IN LB / COLONY",124
2002,MAINE,23,"HONEY - PRODUCTION, MEASURED IN $",546000
2002,MAINE,23,"HONEY - PRODUCTION, MEASURED IN LB",451000
2002,MAINE,23,"HONEY - PRODUCTION, MEASURED IN LB / COLONY",41
2002,MARYLAND,24,"HONEY - PRODUCTION, MEASURED IN $",270000
2002,MARYLAND,24,"HONEY - PRODUCTION, MEASURED IN LB",138000
2002,MARYLAND,24,"HONEY - PRODUCTION, MEASURED IN LB / COLONY",46
2002,MICHIGAN,26,"HONEY - PRODUCTION, MEASURED IN $",7762000
2002,MICHIGAN,26,"HONEY - PRODUCTION, MEASURED IN LB",5544000
2002,MICHIGAN,26,"HONEY - PRODUCTION, MEASURED IN LB / COLONY",77
2002,MINNESOTA,27,"HONEY - PRODUCTION, MEASURED IN $",12555000
2002,MINNESOTA,27,"HONEY - PRODUCTION, MEASURED IN LB",8541000
2002,MINNESOTA,27,"HONEY - PRODUCTION, MEASURED IN LB / COLONY",73
2002,MISSISSIPPI,28,"HONEY - PRODUCTION, MEASURED IN $",1727000
2002,MISSISSIPPI,28,"HONEY - PRODUCTION, MEASURED IN LB",1404000
2002,MISSISSIPPI,28,"HONEY - PRODUCTION, MEASURED IN LB / COLONY",78
2002,MISSOURI,29,"HONEY - PRODUCTION, MEASURED IN $",1278000
2002,MISSOURI,29,"HONEY - PRODUCTION, MEASURED IN LB",900000
2002,MISSOURI,29,"HONEY - PRODUCTION, MEASURED IN LB / COLONY",50
2002,MONTANA,30,"HONEY - PRODUCTION, MEASURED IN $",11650000
2002,MONTANA,30,"HONEY - PRODUCTION, MEASURED IN LB",8442000
2002,MONTANA,30,"HONEY - PRODUCTION, MEASURED IN LB / COLONY",63
2002,NEBRASKA,31,"HONEY - PRODUCTION, MEASURED IN $",4805000
2002,NEBRASKA,31,"HONEY - PRODUCTION, MEASURED IN LB",3225000
2002,NEBRASKA,31,"HONEY - PRODUCTION, MEASURED IN LB / COLONY",75
2002,NEVADA,32,"HONEY - PRODUCTION, MEASURED IN $",1490000
2002,NEVADA,32,"HONEY - PRODUCTION, MEASURED IN LB",558000
2002,NEVADA,32,"HONEY - PRODUCTION, MEASURED IN LB / COLONY",62
2002,NEW JERSEY,34,"HONEY - PRODUCTION, MEASURED IN $",440000
2002,NEW JERSEY,34,"HONEY - PRODUCTION, MEASURED IN LB",440000
2002,NEW JERSEY,34,"HONEY - PRODUCTION, MEASURED IN LB / COLONY",40
2002,NEW MEXICO,35,"HONEY - PRODUCTION, MEASURED IN $",532000
2002,NEW MEXICO,35,"HONEY - PRODUCTION, MEASURED IN LB",484000
2002,NEW MEXICO,35,"HONEY - PRODUCTION, MEASURED IN LB / COLONY",44
2002,NEW YORK,36,"HONEY - PRODUCTION, MEASURED IN $",7350000
2002,NEW YORK,36,"HONEY - PRODUCTION, MEASURED IN LB",5880000
2002,NEW YORK,36,"HONEY - PRODUCTION, MEASURED IN LB / COLONY",98
2002,NORTH CAROLINA,37,"HONEY - PRODUCTION, MEASURED IN $",948000
2002,NORTH CAROLINA,37,"HONEY - PRODUCTION, MEASURED IN LB",672000
2002,NORTH CAROLINA,37,"HONEY - PRODUCTION, MEASURED IN LB / COLONY",42
2002,NORTH DAKOTA,38,"HONEY - PRODUCTION, MEASURED IN $",35040000
2002,NORTH DAKOTA,38,"HONEY - PRODUCTION, MEASURED IN LB",24000000
2002,NORTH DAKOTA,38,"HONEY - PRODUCTION, MEASURED IN LB / COLONY",75
2002,OHIO,39,"HONEY - PRODUCTION, MEASURED IN $",1814000
2002,OHIO,39,"HONEY - PRODUCTION, MEASURED IN LB",1260000
2002,OHIO,39,"HONEY - PRODUCTION, MEASURED IN LB / COLONY",70
2002,OKLAHOMA,40,"HONEY - PRODUCTION, MEASURED IN $",259000
2002,OKLAHOMA,40,"HONEY - PRODUCTION, MEASURED IN LB",159000
2002,OKLAHOMA,40,"HONEY - PRODUCTION, MEASURED IN LB / COLONY",53
2002,OREGON,41,"HONEY - PRODUCTION, MEASURED IN $",2844000
2002,OREGON,41,"HONEY - PRODUCTION, MEASURED IN LB",2107000
2002,OREGON,41,"HONEY - PRODUCTION, MEASURED IN LB / COLONY",49
2002,OTHER STATES,,"HONEY - PRODUCTION, MEASURED IN $",1036000
2002,OTHER STATES,,"HONEY - PRODUCTION, MEASURED IN LB",453000
2002,OTHER STATES,,"HONEY - PRODUCTION, MEASURED IN LB / COLONY",50
2002,PENNSYLVANIA,42,"HONEY - PRODUCTION, MEASURED IN $",2215000
2002,PENNSYLVANIA,42,"HONEY - PRODUCTION, MEASURED IN LB",1653000
2002,PENNSYLVANIA,42,"HONEY - PRODUCTION, MEASURED IN LB / COLONY",57
2002,SOUTH CAROLINA,45,"HONEY - PRODUCTION, MEASURED IN $",588000
2002,SOUTH CAROLINA,45,"HONEY - PRODUCTION, MEASURED IN LB",470000
2002,SOUTH CAROLINA,45,"HONEY - PRODUCTION, MEASURED IN LB / COLONY",94
2002,SOUTH DAKOTA,46,"HONEY - PRODUCTION, MEASURED IN $",16295000
2002,SOUTH DAKOTA,46,"HONEY - PRODUCTION, MEASURED IN LB",11475000
2002,SOUTH DAKOTA,46,"HONEY - PRODUCTION, MEASURED IN LB / COLONY",51
2002,TENNESSEE,47,"HONEY - PRODUCTION, MEASURED IN $",683000
2002,TENNESSEE,47,"HONEY - PRODUCTION, MEASURED IN LB",488000
2002,TENNESSEE,47,"HONEY - PRODUCTION, MEASURED IN LB / COLONY",61
2002,TEXAS,48,"HONEY - PRODUCTION, MEASURED IN $",8707000
2002,TEXAS,48,"HONEY - PRODUCTION, MEASURED IN LB",7638000
2002,TEXAS,48,"HONEY - PRODUCTION, MEASURED IN LB / COLONY",67
2002,UTAH,49,"HONEY - PRODUCTION, MEASURED IN $",1687000
2002,UTAH,49,"HONEY - PRODUCTION, MEASURED IN LB",1298000
2002,UTAH,49,"HONEY - PRODUCTION, MEASURED IN LB / COLONY",59
2002,VERMONT,50,"HONEY - PRODUCTION, MEASURED IN $",748000
2002,VERMONT,50,"HONEY - PRODUCTION, MEASURED IN LB",623000
2002,VERMONT,50,"HONEY - PRODUCTION, MEASURED IN LB / COLONY",89
2002,VIRGINIA,51,"HONEY - PRODUCTION, MEASURED IN $",578000
2002,VIRGINIA,51,"HONEY - PRODUCTION, MEASURED IN LB",304000
2002,VIRGINIA,51,"HONEY - PRODUCTION, MEASURED IN LB / COLONY",38
2002,WASHINGTON,53,"HONEY - PRODUCTION, MEASURED IN $",3239000
2002,WASHINGTON,53,"HONEY - PRODUCTION, MEASURED IN LB",2550000
2002,WASHINGTON,53,"HONEY - PRODUCTION, MEASURED IN LB / COLONY",51
2002,WEST VIRGINIA,54,"HONEY - PRODUCTION, MEASURED IN $",606000
2002,WEST VIRGINIA,54,"HONEY - PRODUCTION, MEASURED IN LB",459000
2002,WEST VIRGINIA,54,"HONEY - PRODUCTION, MEASURED IN LB / COLONY",51
2002,WISCONSIN,55,"HONEY - PRODUCTION, MEASURED IN $",8911000
2002,WISCONSIN,55,"HONEY - PRODUCTION, MEASURED IN LB",6650000
2002,WISCONSIN,55,"HONEY - PRODUCTION, MEASURED IN LB / COLONY",95
2002,WYOMING,56,"HONEY - PRODUCTION, MEASURED IN $",3184000
2002,WYOMING,56,"HONEY - PRODUCTION, MEASURED IN LB",2394000
2002,WYOMING,56,"HONEY - PRODUCTION, MEASURED IN LB / COLONY",63
2001,ALABAMA,1,"HONEY - PRODUCTION, MEASURED IN $",736000
2001,ALABAMA,1,"HONEY - PRODUCTION, MEASURED IN LB",1022000
2001,ALABAMA,1,"HONEY - PRODUCTION, MEASURED IN LB / COLONY",73
2001,ARIZONA,4,"HONEY - PRODUCTION, MEASURED IN $",1827000
2001,ARIZONA,4,"HONEY - PRODUCTION, MEASURED IN LB",2537000
2001,ARIZONA,4,"HONEY - PRODUCTION, MEASURED IN LB / COLONY",59
2001,ARKANSAS,5,"HONEY - PRODUCTION, MEASURED IN $",3185000
2001,ARKANSAS,5,"HONEY - PRODUCTION, MEASURED IN LB",4900000
2001,ARKANSAS,5,"HONEY - PRODUCTION, MEASURED IN LB / COLONY",98
2001,CALIFORNIA,6,"HONEY - PRODUCTION, MEASURED IN $",19361000
2001,CALIFORNIA,6,"HONEY - PRODUCTION, MEASURED IN LB",28060000
2001,CALIFORNIA,6,"HONEY - PRODUCTION, MEASURED IN LB / COLONY",61
2001,COLORADO,8,"HONEY - PRODUCTION, MEASURED IN $",1015000
2001,COLORADO,8,"HONEY - PRODUCTION, MEASURED IN LB",1430000
2001,COLORADO,8,"HONEY - PRODUCTION, MEASURED IN LB / COLONY",55
2001,FLORIDA,12,"HONEY - PRODUCTION, MEASURED IN $",14080000
2001,FLORIDA,12,"HONEY - PRODUCTION, MEASURED IN LB",22000000
2001,FLORIDA,12,"HONEY - PRODUCTION, MEASURED IN LB / COLONY",100
2001,GEORGIA,13,"HONEY - PRODUCTION, MEASURED IN $",2195000
2001,GEORGIA,13,"HONEY - PRODUCTION, MEASURED IN LB",3135000
2001,GEORGIA,13,"HONEY - PRODUCTION, MEASURED IN LB / COLONY",57
2001,HAWAII,15,"HONEY - PRODUCTION, MEASURED IN $",606000
2001,HAWAII,15,"HONEY - PRODUCTION, MEASURED IN LB",696000
2001,HAWAII,15,"HONEY - PRODUCTION, MEASURED IN LB / COLONY",87
2001,IDAHO,16,"HONEY - PRODUCTION, MEASURED IN $",3082000
2001,IDAHO,16,"HONEY - PRODUCTION, MEASURED IN LB",4600000
2001,IDAHO,16,"HONEY - PRODUCTION, MEASURED IN LB / COLONY",46
2001,ILLINOIS,17,"HONEY - PRODUCTION, MEASURED IN $",720000
2001,ILLINOIS,17,"HONEY - PRODUCTION, MEASURED IN LB",456000
2001,ILLINOIS,17,"HONEY - PRODUCTION, MEASURED IN LB / COLONY",76
2001,INDIANA,18,"HONEY - PRODUCTION, MEASURED IN $",489000
2001,INDIANA,18,"HONEY - PRODUCTION, MEASURED IN LB",532000
2001,INDIANA,18,"HONEY - PRODUCTION, MEASURED IN LB / COLONY",76
2001,IOWA,19,"HONEY - PRODUCTION, MEASURED IN $",1262000
2001,IOWA,19,"HONEY - PRODUCTION, MEASURED IN LB",1683000
2001,IOWA,19,"HONEY - PRODUCTION, MEASURED IN LB / COLONY",51
2001,KANSAS,20,"HONEY - PRODUCTION, MEASURED IN $",636000
2001,KANSAS,20,"HONEY - PRODUCTION, MEASURED IN LB",663000
2001,KANSAS,20,"HONEY - PRODUCTION, MEASURED IN LB / COLONY",51
2001,KENTUCKY,21,"HONEY - PRODUCTION, MEASURED IN $",440000
2001,KENTUCKY,21,"HONEY - PRODUCTION, MEASURED IN LB",312000
2001,KENTUCKY,21,"HONEY - PRODUCTION, MEASURED IN LB / COLONY",78
2001,LOUISIANA,22,"HONEY - PRODUCTION, MEASURED IN $",2862000
2001,LOUISIANA,22,"HONEY - PRODUCTION, MEASURED IN LB",4770000
2001,LOUISIANA,22,"HONEY - PRODUCTION, MEASURED IN LB / COLONY",106
2001,MAINE,23,"HONEY - PRODUCTION, MEASURED IN $",174000
2001,MAINE,23,"HONEY - PRODUCTION, MEASURED IN LB",220000
2001,MAINE,23,"HONEY - PRODUCTION, MEASURED IN LB / COLONY",20
2001,MARYLAND,24,"HONEY - PRODUCTION, MEASURED IN $",294000
2001,MARYLAND,24,"HONEY - PRODUCTION, MEASURED IN LB",184000
2001,MARYLAND,24,"HONEY - PRODUCTION, MEASURED IN LB / COLONY",46
2001,MICHIGAN,26,"HONEY - PRODUCTION, MEASURED IN $",3694000
2001,MICHIGAN,26,"HONEY - PRODUCTION, MEASURED IN LB",4560000
2001,MICHIGAN,26,"HONEY - PRODUCTION, MEASURED IN LB / COLONY",60
2001,MINNESOTA,27,"HONEY - PRODUCTION, MEASURED IN $",7108000
2001,MINNESOTA,27,"HONEY - PRODUCTION, MEASURED IN LB",10935000
2001,MINNESOTA,27,"HONEY - PRODUCTION, MEASURED IN LB / COLONY",81
2001,MISSISSIPPI,28,"HONEY - PRODUCTION, MEASURED IN $",999000
2001,MISSISSIPPI,28,"HONEY - PRODUCTION, MEASURED IN LB",1122000
2001,MISSISSIPPI,28,"HONEY - PRODUCTION, MEASURED IN LB / COLONY",66
